reference_id	ref_gene_id	ref_gene_name	SRR2753092	SRR2753098	SRR2753106	SRR2753116
ENST00000516428.1	ENSG00000252237.1	RNU4-54P	0.100325	0.69905	0	0
ENST00000535212.1	ENSG00000123106.10	CCDC91	0.006406	0.041209	0.356275	0
ENST00000463466.1	ENSG00000244712.1	RP11-874G11.1	0.585736	1.270634	0.457664	3.787462
ENST00000545334.5	ENSG00000110841.14	PPFIBP1	0.004457	1.192624	1.413209	0
ENST00000535047.5	ENSG00000110841.14	PPFIBP1	0.31085	0.567762	3.196358	0
ENST00000542428.1	ENSG00000256557.1	RP11-1060J15.3	0.247299	0.901181	0.974219	1.816829
ENST00000534917.1	ENSG00000110841.14	PPFIBP1	0.112173	1.776958	0.508585	0.989041
ENST00000619325.1	ENSG00000110841.14	PPFIBP1	0.032049	0.428328	1.123827	0.684581
ENST00000540256.1	ENSG00000110841.14	PPFIBP1	0.002504	0.496628	0.256601	0.843505
ENST00000418882.2	ENSG00000230519.2	HMGB1P49	0.130152	0.137717	0	0.429082
ENST00000081029.8	ENSG00000061794.13	MRPS35	9.126367	12.964983	15.576485	0
ENST00000538315.5	ENSG00000061794.13	MRPS35	10.91209	0	0	0
ENST00000641955.1	ENSG00000257599.3	OVCH1-AS1	0.892048	1.36364	4.766304	2.11928
ENST00000538984.1	ENSG00000123104.12	ITPR2	0.024964	0.068256	0.18475	0
ENST00000540429.1	ENSG00000123104.12	ITPR2	0.009419	0.245187	0.041663	0.439121
ENST00000543958.1	ENSG00000123104.12	ITPR2	0.021992	0.152442	0.028283	0.057459
ENST00000540791.1	ENSG00000123104.12	ITPR2	0.001625	0.284014	0.025913	1.066091
ENST00000536627.1	ENSG00000123104.12	ITPR2	0.059778	0.02445	0.137275	1.058638
ENST00000541141.1	ENSG00000256640.1	RP11-666F17.2	0.05627	2.209146	0.152525	0.830292
ENST00000538748.1	ENSG00000064102.15	INTS13	0.019732	0.032006	0.05501	0.459697
ENST00000229395.8	ENSG00000111790.14	FGFR1OP2	12.532507	11.194239	15.075052	0
ENST00000395941.4	ENSG00000111790.14	FGFR1OP2	1.048502	2.183611	3.923881	4.41578
ENST00000546072.5	ENSG00000111790.14	FGFR1OP2	0.501801	2.3455	3.479968	3.799292
ENST00000327214.5	ENSG00000111790.14	FGFR1OP2	6.198983	28.48212	25.17663	34.091966
ENST00000538172.1	ENSG00000111790.14	FGFR1OP2	0.317535	1.655047	2.787968	1.688153
ENST00000343028.9	ENSG00000064115.11	TM7SF3	30.96405	39.910308	66.584659	0
ENST00000544179.1	ENSG00000064115.11	TM7SF3	0.009136	0.121133	0.82368	0.170183
ENST00000282892.4	ENSG00000152944.9	MED21	19.378373	26.27485	20.783347	25.687344
ENST00000621885.1	ENSG00000152944.9	MED21	0.039781	0.064718	0.006189	0.858693
ENST00000620519.1	ENSG00000275764.1	RP11-582E3.6	1.400267	3.545678	4.980171	2.98494
ENST00000480369.2	ENSG00000242986.2	RPL21P99	0.061191	0.220537	0	0
ENST00000621300.1	ENSG00000275278.1	RP11-946L16.2	1.724803	1.424457	2.632783	4.154747
ENST00000620496.1	ENSG00000275476.1	RP11-996F15.4	8.635378	0.493078	0.7081	10.06714
ENST00000655500.1	ENSG00000257176.3	RP11-996F15.2	3.704626	1.292207	1.009593	0
ENST00000616916.1	ENSG00000274315.1	RP11-996F15.5	0.588921	0.498273	2.382429	1.254309
ENST00000610917.1	ENSG00000273680.1	RP11-996F15.6	1.032663	5.778736	3.318041	9.153091
ENST00000548098.1	ENSG00000087502.18	ERGIC2	0.147641	0.398003	0.558972	0
ENST00000614865.1	ENSG00000110888.17	CAPRIN2	0.347542	0.49367	0.531009	0.192957
ENST00000553026.5	ENSG00000110888.17	CAPRIN2	0.079633	0	0.243921	0
ENST00000550612.1	ENSG00000258118.1	PPIAP44	0.033313	0	0	0.159999
ENST00000256079.9	ENSG00000133704.10	IPO8	8.583632	12.768542	9.450984	0
ENST00000535598.1	ENSG00000133704.10	IPO8	0.131295	0.125009	0.074123	0.46917
ENST00000611458.4	ENSG00000133704.10	IPO8	0.316927	0.340849	0.133694	0.165228
ENST00000637965.1	ENSG00000256984.2	RP11-551L14.8	0.754554	0.447641	0	0.956297
ENST00000612219.1	ENSG00000226472.8	RP11-551L14.4	0.51553	0.074155	0.297453	0.276702
ENST00000618041.1	ENSG00000245614.4	DDX11-AS1	1.968513	0.672102	0.689308	0
ENST00000391231.1	ENSG00000212533.1	SNORA75	0.407433	0	0	0
ENST00000495623.1	ENSG00000243517.1	RP11-627K11.1	204.939657	9.602984	1.147232	86.033745
ENST00000622889.1	ENSG00000275097.1	RP11-627K11.6	0.055534	0.126066	0.013557	0.501328
ENST00000536836.1	ENSG00000139146.14	SINHCAF	0.625726	3.590997	7.441582	8.837214
ENST00000313737.5	ENSG00000177340.5	FLJ13224	0.068385	0.368465	0.04696	0
ENST00000537061.1	ENSG00000170456.16	DENND5B	0.603312	0.160927	1.153986	0
ENST00000621354.1	ENSG00000275769.1	RP11-771K4.3	0.750034	1.13943	2.517071	0.417377
ENST00000546299.1	ENSG00000170456.16	DENND5B	0.949711	1.708155	1.182257	0
ENST00000471002.2	ENSG00000231788.4	RPL31P50	0.087446	0.029415	0.477226	0
ENST00000418260.2	ENSG00000233381.3	AK4P3	0.24558	0.278109	0.145427	0.216876
ENST00000617809.1	ENSG00000276058.1	STMN1P1	1.076863	0.6205	1.839087	0
ENST00000619086.1	ENSG00000276900.1	RP11-467L13.7	1.405284	2.703598	2.199386	1.874339
ENST00000453713.1	ENSG00000223722.3	IFITM3P2	0.524046	1.838158	0.098514	0.432949
ENST00000340398.5	ENSG00000188375.5	H3-5	14.593709	3.173212	1.210929	8.451898
ENST00000498198.2	ENSG00000244436.2	RP11-428G5.1	0.250703	0	0	0
ENST00000484010.1	ENSG00000242314.1	RPL12P32	3.764446	0.143878	0.212095	5.17342
ENST00000616998.1	ENSG00000276136.1	RP11-50I19.2	0.463788	0.416565	1.019331	0.182439
ENST00000551848.1	ENSG00000151746.15	BICD1	0.632514	0.525915	1.125926	0.550895
ENST00000619744.1	ENSG00000277342.1	RP11-843B15.4	0.098231	0.440178	0.122484	0.793537
ENST00000552160.2	ENSG00000151746.15	BICD1	0.005378	2.315243	0.051045	0.13308
ENST00000622688.1	ENSG00000274964.1	RP11-817I4.1	0.460434	2.795175	0.032647	2.55091
ENST00000614539.1	ENSG00000276115.1	RP11-817I4.2	0.230592	1.198841	0.762038	0.969077
ENST00000614004.1	ENSG00000151746.15	BICD1	0.941902	0.418618	2.406389	0.813385
ENST00000393026.3	ENSG00000256070.1	RP11-56H16.1	0.023361	0	0	0
ENST00000548906.1	ENSG00000257643.1	RP11-278C7.2	1.383812	0.475899	0.710429	0.490469
ENST00000364693.1	ENSG00000201563.1	Y_RNA	0.684431	0	0	1.673521
ENST00000547719.1	ENSG00000087470.19	DNM1L	1.634457	0.168995	0.591922	0.320813
ENST00000547548.1	ENSG00000087470.19	DNM1L	0.051242	0.292843	0.497933	0
ENST00000612009.1	ENSG00000276148.1	RP11-278C7.4	0.323382	1.163265	0.001295	2.888477
ENST00000550917.1	ENSG00000257511.1	RP11-278C7.1	1.580888	29.501376	8.555931	15.274137
ENST00000620472.1	ENSG00000274105.1	RP11-278C7.3	4.176238	0.98954	1.158433	0.779412
ENST00000620106.1	ENSG00000275854.1	RP11-278C7.5	1.502892	2.544725	3.817461	4.695726
ENST00000549157.1	ENSG00000087470.19	DNM1L	0.314002	0.03255	1.54278	0.083588
ENST00000547640.1	ENSG00000087470.19	DNM1L	1.131952	1.778629	0.113386	1.912827
ENST00000553031.1	ENSG00000087470.19	DNM1L	10.409465	1.062861	3.862647	4.926482
ENST00000666291.1	ENSG00000286950.1	RP11-8P13.6	0.042959	0	0	0
ENST00000546769.1	ENSG00000057294.16	PKP2	0.019708	0.196085	0.076692	0
ENST00000549461.1	ENSG00000057294.16	PKP2	0.037212	0.039232	0.053688	0
ENST00000552612.5	ENSG00000057294.16	PKP2	0.034968	0.057085	0.084199	0
ENST00000546498.1	ENSG00000057294.16	PKP2	0.029989	0.064246	0.07638	0
ENST00000462203.1	ENSG00000244743.1	RPL35AP27	2.443684	0.810849	0.319724	1.07861
ENST00000553138.1	ENSG00000175548.9	ALG10B	1.152868	0.621342	0.298437	0
ENST00000308742.9	ENSG00000175548.9	ALG10B	0.90744	2.717311	4.158293	0
ENST00000546817.1	ENSG00000139116.19	KIF21A	0.717772	0.02261	0.007379	0
ENST00000546603.5	ENSG00000139117.14	CPNE8	0.419628	0.142813	0	0
ENST00000549842.1	ENSG00000139117.14	CPNE8	0.197646	0.432149	1.246633	1.696611
ENST00000551152.1	ENSG00000257718.1	CPNE8-AS1	1.986257	0	0	0
ENST00000618127.1	ENSG00000225342.2	LRRK2-DT	0.245397	1.220168	1.380355	0.656877
ENST00000418873.3	ENSG00000229014.3	RPL30P13	0.3564	0.16084	0	0
ENST00000548175.1	ENSG00000257680.1	RP11-367O10.1	0.074744	0.145895	0	0
ENST00000550315.1	ENSG00000015153.15	YAF2	0.011909	0.023401	0.500073	0.025505
ENST00000486977.1	ENSG00000240759.1	RPS27P21	8.317148	6.069915	3.646292	19.983356
ENST00000550858.1	ENSG00000257674.1	RP11-76E16.2	0.83905	0.467001	0.75888	0.81456
ENST00000678543.1	ENSG00000139168.9	ZCRB1	0.390668	2.616902	4.243067	0.86945
ENST00000678390.1	ENSG00000139168.9	ZCRB1	0.366371	0.652334	0.607648	0.501001
ENST00000610611.1	ENSG00000278520.1	MIR7851	0.161775	5e-05	0	0
ENST00000517108.1	ENSG00000252917.1	SNORA74	1.620081	2.293812	0	2.103372
ENST00000621405.1	ENSG00000274943.1	RP11-351C21.2	0.482075	2.101984	1.252314	0.901651
ENST00000547696.1	ENSG00000134283.18	PPHLN1	0.148839	1.674019	1.232108	0.777341
ENST00000547440.1	ENSG00000134283.18	PPHLN1	1.080261	0.272888	0.422177	0.913974
ENST00000624028.1	ENSG00000134283.18	PPHLN1	1.157979	2.04503	2.258379	1.115819
ENST00000551685.2	ENSG00000257813.2	RP11-73B8.2	0.245663	0	0	0.332247
ENST00000547505.2	ENSG00000257907.2	EEF1A1P17	1.70975	0.373961	0.129134	1.054949
ENST00000547928.1	ENSG00000198001.14	IRAK4	0.19652	0.233387	0.110745	0.561954
ENST00000550663.1	ENSG00000257331.1	RACGAP1P1	0.210266	0.136365	0.240967	0.046313
ENST00000549925.1	ENSG00000257572.1	SSBL3P	0.04013	0	0	0
ENST00000266594.4	ENSG00000139223.4	ANP32D	0.820361	0.328492	1.086715	1.614188
ENST00000494130.1	ENSG00000240443.1	RPS10P20	0.138209	0	0	0
ENST00000548296.1	ENSG00000005175.10	RPAP3	0.530737	0.785159	2.060018	1.597163
ENST00000611728.1	ENSG00000276390.1	RP1-197B17.5	4.026113	1.058577	0.640548	0.897723
ENST00000621159.1	ENSG00000257433.6	RP1-197B17.3	0.143171	0.092538	0.063458	0
ENST00000623870.1	ENSG00000280054.1	RP1-197B17.7	0.162714	0.722263	0.80365	0.888716
ENST00000614562.1	ENSG00000274902.1	RP1-197B17.4	0.898748	0.73257	0.227551	0
ENST00000622792.1	ENSG00000277173.1	CTD-2024F21.1	0.046222	1.500367	2.1842	2.818752
ENST00000599515.2	ENSG00000268069.2	RP5-1057I20.4	4.526361	2.869441	0.175837	1.644767
ENST00000615576.1	ENSG00000276691.1	RP5-1057I20.5	0.172507	1.435186	0	2.346471
ENST00000614749.1	ENSG00000274737.1	RP5-1057I20.6	0.100325	0	0	0
ENST00000624535.1	ENSG00000279840.1	RP1-228P16.9	0.003144	0	0	0
ENST00000547136.1	ENSG00000134291.12	TMEM106C	0.019444	0.030727	0.040966	0.624299
ENST00000615597.1	ENSG00000134291.12	TMEM106C	0.012229	0	0.049181	0.296669
ENST00000549287.1	ENSG00000134291.12	TMEM106C	0.074225	0.388204	0.587151	4.118243
ENST00000616571.1	ENSG00000276814.1	RP1-228P16.8	2.467973	1.425696	2.015415	1.295162
ENST00000468202.1	ENSG00000240399.1	RP1-228P16.1	0.465229	0.612605	1.068782	0.766301
ENST00000463559.1	ENSG00000240399.1	RP1-228P16.1	0.073543	0.054192	0.145464	0.043159
ENST00000551358.1	ENSG00000079387.14	SENP1	0.095358	0.327417	0.091784	0
ENST00000410703.1	ENSG00000222635.1	RNU6-1203P	2.555712	2.498963	3.520841	0.373583
ENST00000549557.1	ENSG00000226138.4	RP1-228P16.7	0.681051	2.796885	1.603325	3.834118
ENST00000547148.5	ENSG00000152556.17	PFKM	0.005788	0.222464	0	0
ENST00000317697.8	ENSG00000177981.11	ASB8	9.653419	13.664644	6.173762	0
ENST00000536938.1	ENSG00000177981.11	ASB8	0.929383	10.036737	4.024501	1.745811
ENST00000535988.3	ENSG00000177981.11	ASB8	0.578931	0.686113	0.203492	0
ENST00000548228.1	ENSG00000177981.11	ASB8	0.205393	0.018965	0.490326	0.001692
ENST00000551045.1	ENSG00000258051.1	RP11-474C8.3	0.081653	0.061799	0	0
ENST00000546648.1	ENSG00000257885.1	PHBP18	0.176875	0	0	0
ENST00000316554.5	ENSG00000177875.5	CCDC184	0.043776	3.493396	1.623072	3.103429
ENST00000595310.1	ENSG00000269514.3	RP11-370I10.12	0.318766	0.178299	0.077765	0.17707
ENST00000310248.4	ENSG00000172640.4	OR10AD1	0.052757	0.714484	0.222595	1.695156
ENST00000612739.1	ENSG00000275228.1	RP11-370I10.10	0.389965	0	0	0
ENST00000336399.5	ENSG00000134297.6	PLEKHA8P1	2.344294	2.980616	3.723849	3.189768
ENST00000320560.13	ENSG00000177119.17	ANO6	8.755047	12.842362	17.890081	0
ENST00000619826.1	ENSG00000278351.1	RP11-139E19.3	0.234949	0.849623	2.121425	0.066619
ENST00000609803.2	ENSG00000273015.2	RP11-352M15.2	5.406159	11.090648	10.468442	10.347219
ENST00000615731.1	ENSG00000278475.1	RP11-19E18.2	1.419601	3.267368	4.555773	1.865811
ENST00000480128.1	ENSG00000189079.17	ARID2	0.310725	3.871737	2.753522	5.371779
ENST00000605379.1	ENSG00000270429.1	KNOP1P2	0.044221	2.576905	2.843405	2.490726
ENST00000477947.1	ENSG00000189079.17	ARID2	0.239468	0.253695	0	1.56965
ENST00000369367.8	ENSG00000139218.18	SCAF11	14.682753	31.840571	2.797622	0
ENST00000550629.1	ENSG00000139218.18	SCAF11	0.003921	0	0.028508	0
ENST00000465950.5	ENSG00000139218.18	SCAF11	1.184958	0.601919	6.990381	1.509563
ENST00000549162.5	ENSG00000139218.18	SCAF11	0.170461	0.136331	0.049115	4.354857
ENST00000550893.2	ENSG00000139218.18	SCAF11	0.239613	0.071362	0.266496	0.323204
ENST00000547950.1	ENSG00000139218.18	SCAF11	0.733885	5.033441	14.639698	5.718092
ENST00000546534.1	ENSG00000139218.18	SCAF11	0.101136	1.039035	1.249111	0.554542
ENST00000551391.1	ENSG00000139218.18	SCAF11	0.78606	2.214811	3.051359	3.639853
ENST00000474828.1	ENSG00000139218.18	SCAF11	0.071822	0.961774	0.219468	0
ENST00000398637.10	ENSG00000111371.16	SLC38A1	24.764117	24.696729	45.755798	26.023632
ENST00000546893.5	ENSG00000111371.16	SLC38A1	0.405654	9.559113	11.771659	4.170211
ENST00000548979.1	ENSG00000111371.16	SLC38A1	0.036936	0.415467	0.916313	0.068284
ENST00000611566.1	ENSG00000274591.1	RP11-474P2.5	0.283301	0	0	0
ENST00000256689.10	ENSG00000134294.14	SLC38A2	65.955025	133.402122	7.128099	124.754734
ENST00000551374.5	ENSG00000134294.14	SLC38A2	1.740787	1.097267	7.833542	9.942838
ENST00000552703.1	ENSG00000134294.14	SLC38A2	0.92827	10.060152	7.108977	2.333395
ENST00000546520.1	ENSG00000134294.14	SLC38A2	0.655505	0.679815	1.477838	1.337997
ENST00000548785.1	ENSG00000134294.14	SLC38A2	0.504554	2.972692	5.069228	5.018831
ENST00000548236.5	ENSG00000134294.14	SLC38A2	0.989633	1.056883	3.561451	2.346376
ENST00000552414.1	ENSG00000134294.14	SLC38A2	0.980766	1.744486	4.500819	2.835519
ENST00000548870.5	ENSG00000134294.14	SLC38A2	0.468593	1.715451	2.363733	1.637134
ENST00000547252.5	ENSG00000134294.14	SLC38A2	1.349624	1.205879	1.346952	4.037322
ENST00000553252.1	ENSG00000134294.14	SLC38A2	0.886307	1.300279	0.438818	0.806382
ENST00000666942.1	ENSG00000257261.6	RP11-96H19.1	0.285442	1.55375	0	0
ENST00000653856.1	ENSG00000257261.6	RP11-96H19.1	0.108139	0.288465	0.105256	1.065726
ENST00000621248.1	ENSG00000275481.1	RP11-474P2.6	0.311471	0.810303	1.03187	1.426294
ENST00000608051.1	ENSG00000272963.1	OR7A19P	0.035312	1.456788	0.287156	0.834351
ENST00000604796.1	ENSG00000271642.1	MARK3P1	2.313542	2.026298	1.517442	4.453033
ENST00000551966.5	ENSG00000066117.15	SMARCD1	0.046457	0.015089	0	0
ENST00000394963.9	ENSG00000066117.15	SMARCD1	11.992444	6.568841	0	0
ENST00000547247.5	ENSG00000066117.15	SMARCD1	2.540044	0.230724	0	0
ENST00000547637.1	ENSG00000066117.15	SMARCD1	0.243052	0.359298	0	0
ENST00000550280.1	ENSG00000066117.15	SMARCD1	0.66536	0.265566	2.005082	0.418008
ENST00000551352.1	ENSG00000066117.15	SMARCD1	0.023946	0.143431	0.246353	0.337536
ENST00000550487.6	ENSG00000178449.9	COX14	20.966826	16.835139	13.87578	14.339028
ENST00000549064.1	ENSG00000050405.13	LIMA1	2.574192	0.024643	0.022717	0.05621
ENST00000498788.1	ENSG00000244266.1	RP11-112N23.1	1.940743	1.358203	1.013984	2.283012
ENST00000517559.5	ENSG00000161813.22	LARP4	5.839451	0	0	0
ENST00000547726.2	ENSG00000257851.2	HNRNPA3P10	1.599948	2.888419	5.039141	2.405956
ENST00000552112.1	ENSG00000258021.1	RP11-1100L3.4	1.558142	0.188508	0	0.450896
ENST00000550809.1	ENSG00000161835.11	TAMALIN	1.4271	0.133298	0	21.812982
ENST00000243050.5	ENSG00000123358.20	NR4A1	4.066297	3.950646	0	0
ENST00000394825.6	ENSG00000123358.20	NR4A1	0.515853	4.581664	0	0
ENST00000548232.1	ENSG00000123358.20	NR4A1	0.082308	2.22303	0.387358	4.77753
ENST00000550557.1	ENSG00000123358.20	NR4A1	0.771154	4.408898	1.805697	0
ENST00000550339.1	ENSG00000123358.20	NR4A1	0.00376	0.018611	0	0
ENST00000565848.1	ENSG00000123358.20	NR4A1	0.015768	0.037641	0.063151	0
ENST00000552545.1	ENSG00000257616.1	RP11-641A6.5	0.173491	0.162931	0	0.142602
ENST00000641651.1	ENSG00000284723.2	OR8S1	0.024503	0	0	0
ENST00000547087.5	ENSG00000139620.13	KANSL2	0.134469	0.249205	0.216646	0
ENST00000408564.2	ENSG00000221491.2	SNORA2C	2.419118	0.007378	3.426466	4.113643
ENST00000627649.2	ENSG00000281842.2	MIR1291	1.554147	0.00413	2.808648	0.468479
ENST00000383885.1	ENSG00000206612.1	SNORA2A	0.852146	0	0.270253	0.644616
ENST00000384583.1	ENSG00000207313.1	SNORA2B	6.691409	0.409487	4.814014	0.84694
ENST00000547536.1	ENSG00000139620.13	KANSL2	0.478828	0.017178	0	0
ENST00000618666.4	ENSG00000129315.11	CCNT1	6.013139	5.90005	12.30481	0
ENST00000261900.8	ENSG00000129315.11	CCNT1	3.701069	12.677893	17.229285	8.743406
ENST00000417344.2	ENSG00000129315.11	CCNT1	4.22196	3.800274	2.689273	0
ENST00000551989.1	ENSG00000129315.11	CCNT1	0.189993	2.194346	6.738791	0.239628
ENST00000550457.1	ENSG00000129315.11	CCNT1	0.129539	0.691737	1.634393	0.333663
ENST00000548820.1	ENSG00000174233.12	ADCY6	1.823847	0	0	0
ENST00000551716.5	ENSG00000167535.8	CACNB3	0.072096	0	0	0
ENST00000550771.5	ENSG00000167535.8	CACNB3	0.043031	0	0	0
ENST00000551331.1	ENSG00000174243.10	DDX23	0.079271	0.265422	0.11849	0
ENST00000549795.5	ENSG00000174243.10	DDX23	0.054247	0.471912	0	1.521311
ENST00000547290.1	ENSG00000174243.10	DDX23	0.044122	0.133813	0.031967	0.48087
ENST00000553065.1	ENSG00000174243.10	DDX23	0.044706	0.023574	0.026762	0.323158
ENST00000552069.1	ENSG00000174243.10	DDX23	0.022313	0.088883	0.034326	0.59275
ENST00000551189.1	ENSG00000174243.10	DDX23	0.039209	0.067229	0	0
ENST00000548445.1	ENSG00000172602.11	RND1	0.012118	0.013976	0	0
ENST00000489971.1	ENSG00000239617.1	RPL32P27	6.075627	1.562637	3.721877	2.385259
ENST00000553027.1	ENSG00000134285.11	FKBP11	0.176608	0.084567	0.874585	0.785042
ENST00000551094.5	ENSG00000134285.11	FKBP11	0.033861	0.592105	0.88712	6.713134
ENST00000551694.5	ENSG00000134285.11	FKBP11	0.064918	0.835844	0	0
ENST00000550765.6	ENSG00000134285.11	FKBP11	6.166193	6.210682	0	0
ENST00000453172.2	ENSG00000134285.11	FKBP11	0.600041	0	0	0
ENST00000546671.5	ENSG00000134285.11	FKBP11	0.007825	0.569869	0.974645	0.513378
ENST00000549084.1	ENSG00000134285.11	FKBP11	0.001243	0.057542	0.007395	0
ENST00000256682.9	ENSG00000134287.10	ARF3	19.677439	36.987986	1.83839	26.928962
ENST00000545855.1	ENSG00000134287.10	ARF3	0.01791	1.948765	0	0.050785
ENST00000552793.5	ENSG00000181929.13	PRKAG1	0.374825	2.15463	0.535359	0
ENST00000682693.1	ENSG00000167548.17	KMT2D	0.140569	0.45566	0.052667	0
ENST00000682886.1	ENSG00000167548.17	KMT2D	0.014638	0.171184	0.153426	0
ENST00000681974.1	ENSG00000167548.17	KMT2D	0.024756	0.052708	0.556639	0
ENST00000683863.1	ENSG00000167548.17	KMT2D	0.027086	0.048221	0.308871	0.463869
ENST00000552391.1	ENSG00000167548.17	KMT2D	1.59711	0.122362	0	0
ENST00000550356.1	ENSG00000167548.17	KMT2D	0.894461	0.050812	0.083456	1.677229
ENST00000549587.1	ENSG00000139636.16	LMBR1L	3.898422	0	0.018023	0
ENST00000551535.1	ENSG00000139636.16	LMBR1L	1.755541	0.757726	1.318631	0
ENST00000336023.9	ENSG00000123416.15	TUBA1B	322.113936	296.117978	381.973502	753.871821
ENST00000332858.10	ENSG00000123416.15	TUBA1B	159.246868	165.137089	165.887205	67.038559
ENST00000551324.5	ENSG00000123416.15	TUBA1B	4.14353	3.340801	4.185023	3.853599
ENST00000550811.2	ENSG00000167552.15	TUBA1A	104.935238	171.569803	121.753461	277.673428
ENST00000548470.1	ENSG00000167553.16	TUBA1C	30.915326	0.519794	0.85374	1.173008
ENST00000548388.6	ENSG00000123352.18	SPATS2	0.221423	0	2.335428	0
ENST00000551907.1	ENSG00000257954.1	RP11-161H23.10	0.277436	0.143527	0.517685	1.387991
ENST00000552596.1	ENSG00000187778.14	MCRS1	2.761719	0.556725	0.128692	0.969372
ENST00000553226.1	ENSG00000258284.1	POLR2KP1	0.727734	2.439835	2.583732	1.553983
ENST00000547655.1	ENSG00000257243.1	PARK7P1	0.548395	0	0	1.608559
ENST00000550710.1	ENSG00000258104.1	HIGD1AP9	0.208917	0	0	0
ENST00000267115.10	ENSG00000139644.13	TMBIM6	121.664161	105.855624	123.253176	161.358945
ENST00000550445.5	ENSG00000139644.13	TMBIM6	0.449856	0.252177	0.125897	0.769163
ENST00000395006.8	ENSG00000139644.13	TMBIM6	0.309527	4.420339	8.685021	3.351957
ENST00000547798.1	ENSG00000139644.13	TMBIM6	9.43791	70.980402	50.293096	35.495755
ENST00000553022.1	ENSG00000139644.13	TMBIM6	1.036605	0.866322	0.519216	1.177391
ENST00000547013.1	ENSG00000139644.13	TMBIM6	5.128917	2.777376	0.440821	0.637282
ENST00000550040.1	ENSG00000139644.13	TMBIM6	0.81871	0.606065	0.519985	0.822039
ENST00000549471.1	ENSG00000139644.13	TMBIM6	2.118433	0.638959	0.172095	1.567206
ENST00000459730.1	ENSG00000242041.1	RPL35AP28	0.842266	0	0	1.183093
ENST00000548158.1	ENSG00000161800.13	RACGAP1	0.019491	0.104507	0.032324	0.204369
ENST00000546719.1	ENSG00000066084.13	DIP2B	1.842998	0.033753	0	0
ENST00000552328.1	ENSG00000066084.13	DIP2B	0.015506	0.357023	0.399396	0.392878
ENST00000262053.8	ENSG00000123268.9	ATF1	6.728389	7.805751	14.339902	0
ENST00000548554.1	ENSG00000110911.17	SLC11A2	0.045753	0.005639	0.182999	0
ENST00000550061.1	ENSG00000110911.17	SLC11A2	0.079485	0.135088	0.174834	0
ENST00000262055.9	ENSG00000050426.16	LETMD1	8.506204	8.697861	8.161265	0
ENST00000548390.5	ENSG00000050426.16	LETMD1	0.155888	1.388782	0.558283	5.838525
ENST00000550715.5	ENSG00000050426.16	LETMD1	0.014637	0.003474	0.001937	0
ENST00000549686.5	ENSG00000050426.16	LETMD1	0.018678	0	0	0
ENST00000550100.5	ENSG00000050426.16	LETMD1	4.386591	8.394721	2.474794	0
ENST00000552645.5	ENSG00000050426.16	LETMD1	2.441175	0.688278	0.380434	0
ENST00000547256.1	ENSG00000050426.16	LETMD1	0.03468	0.203517	0.117135	0
ENST00000552433.1	ENSG00000050426.16	LETMD1	0.009595	0.085112	0.011953	0
ENST00000546814.1	ENSG00000050426.16	LETMD1	0.05583	0.181332	0.10769	0
ENST00000550274.1	ENSG00000050426.16	LETMD1	0.016401	0.028331	0.026733	0
ENST00000553043.1	ENSG00000050426.16	LETMD1	0.014898	0.039423	0.044671	0
ENST00000623495.1	ENSG00000050426.16	LETMD1	0.142728	0.24872	0.135531	0.695242
ENST00000257915.10	ENSG00000135457.10	TFCP2	5.490302	13.051896	19.160941	18.858279
ENST00000546822.1	ENSG00000135457.10	TFCP2	0.044003	0.101291	0.363337	0.069215
ENST00000547512.1	ENSG00000257246.1	PHBP19	0.354732	0.40911	0.333749	0
ENST00000364083.1	ENSG00000200953.1	Y_RNA	0.437935	1.402133	1.913501	0.791119
ENST00000362954.1	ENSG00000199824.1	RNU6-199P	0.047038	1.290326	1.967151	0.745524
ENST00000620274.1	ENSG00000278126.1	RP11-454E5.4	0.110492	0.513876	0.362528	0.38763
ENST00000412716.8	ENSG00000183283.16	DAZAP2	178.641247	160.174574	58.699466	118.981645
ENST00000425012.6	ENSG00000183283.16	DAZAP2	2.890577	2.748415	0	0
ENST00000549041.1	ENSG00000183283.16	DAZAP2	0.024516	0.153494	0.001017	0.002543
ENST00000552459.2	ENSG00000183283.16	DAZAP2	3.893538	4.255579	41.583337	29.049439
